#id	name	features	celularLocation	elements	stoichiometry	evidence
pid_84152	FA-core-complex	None	nucleus	pid_40844;pid_40850;pid_40853;pid_40856;pid_40859;pid_84153;pid_84155;pid_84157;pid_84159;pid_84162	pid_40844:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0;pid_84153:1.0;pid_84155:1.0;pid_84157:1.0;pid_84159:1.0;pid_84162:1.0	None
pid_84174	FA-core-complex	None	chromatin	pid_40844;pid_40850;pid_40853;pid_40856;pid_40859;pid_84153;pid_84155;pid_84157;pid_84159;pid_84162	pid_40844:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0;pid_84153:1.0;pid_84155:1.0;pid_84157:1.0;pid_84159:1.0;pid_84162:1.0	None
pid_84188	FANCM/FAAP24/MHF1/MHF2	None	chromatin	pid_84189;pid_84191;pid_84193;pid_84196	pid_84189:1.0;pid_84191:1.0;pid_84193:1.0;pid_84196:1.0	None
pid_84213	MHF1/MHF2	None	None	pid_84189;pid_84193	pid_84189:1.0;pid_84193:1.0	None
pid_84229	FA-core-complex/FANCM/FAAP24/MHF1/MHF2/BLM/TOP3A/BLAP75	None	chromatin	pid_39133;pid_40844;pid_40850;pid_40853;pid_40856;pid_40859;pid_84153;pid_84155;pid_84157;pid_84159;pid_84162;pid_84189;pid_84191;pid_84193;pid_84196;pid_84230;pid_84233	pid_39133:1.0;pid_40844:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0;pid_84153:1.0;pid_84155:1.0;pid_84157:1.0;pid_84159:1.0;pid_84162:1.0;pid_84189:1.0;pid_84191:1.0;pid_84193:1.0;pid_84196:1.0;pid_84230:1.0;pid_84233:1.0	None
pid_84257	FANCD2/FANCI/FAN1	None	chromatin	pid_84041;pid_84046;pid_84258	pid_84041:1.0;pid_84046:1.0;pid_84258:1.0	None
pid_84269	FANCM/FAAP24/MHF1/MHF2	None	None	pid_84189;pid_84191;pid_84193;pid_84196	pid_84189:1.0;pid_84191:1.0;pid_84193:1.0;pid_84196:1.0	None
pid_84284	FANCJ/BLM/TOP3A/BLAP75	None	chromatin	pid_39133;pid_84230;pid_84233;pid_84285	pid_39133:1.0;pid_84230:1.0;pid_84233:1.0;pid_84285:1.0	None
pid_84314	MRN-complex/ATM	activating-residue-modification	site-of-double-strand-break	pid_39198;pid_39200;pid_84315;pid_84322	pid_39198:2.0;pid_39200:2.0;pid_84315:1.0;pid_84322:1.0	None
pid_84336	FANCD2/FANCI	None	None	pid_40972;pid_84337	pid_40972:1.0;pid_84337:1.0	None
pid_84360	FANCA/FANCB/FANCC/FANCF/FANCG/FANCL/UBE2T/HES1/FAAP100	None	chromatin	pid_40844;pid_40850;pid_40856;pid_40859;pid_84153;pid_84155;pid_84157;pid_84159;pid_84162	pid_40844:1.0;pid_40850:1.0;pid_40856:1.0;pid_40859:1.0;pid_84153:1.0;pid_84155:1.0;pid_84157:1.0;pid_84159:1.0;pid_84162:1.0	None
pid_84383	FA-core-complex	None	None	pid_40844;pid_40847;pid_40850;pid_40853;pid_40856;pid_40859;pid_84153;pid_84155;pid_84157;pid_84162	pid_40844:1.0;pid_40847:1.0;pid_40850:1.0;pid_40853:1.0;pid_40856:1.0;pid_40859:1.0;pid_84153:1.0;pid_84155:1.0;pid_84157:1.0;pid_84162:1.0	None
pid_84419	FANCD2/FANCI/H2AX	None	chromatin	pid_84041;pid_84046;pid_84417	pid_84041:1.0;pid_84046:1.0;pid_84417:1.0	None
pid_84441	BLM/TOP3A/BLAP75	None	None	pid_39133;pid_84230;pid_84233	pid_39133:1.0;pid_84230:1.0;pid_84233:1.0	None
pid_84583	AR/T-DHT;T-DHT/AR;T-DHT/AR/CDK6	None	nucleus	pid_44594;pid_44602	pid_44594:1.0;pid_44602:1.0	None
pid_84600	T-DHT/AR/TIF2/CARM1	None	nucleus	pid_44594;pid_73447;pid_7475;pid_84601	pid_44594:1.0;pid_73447:1.0;pid_7475:1.0;pid_84601:1.0	None
pid_84612	T-DHT/AR/Cyclin-D3/CDK11-p58	None	nucleus	pid_32942;pid_44594;pid_84613;pid_84616	pid_32942:1.0;pid_44594:1.0;pid_84613:1.0;pid_84616:1.0	None
pid_84675	T-DHT/AR/PRX1	None	nucleus	pid_44594;pid_44602;pid_84676	pid_44594:1.0;pid_44602:1.0;pid_84676:1.0	None
pid_84701	T-DHT/AR	None	nucleus	pid_44594;pid_84702	pid_44594:1.0;pid_84702:1.0	None
pid_84731	T-DHT/AR/SNURF	activating-residue-modification	nuclear-matrix	pid_44594;pid_44602;pid_84728	pid_44594:1.0;pid_44602:1.0;pid_84728:1.0	None
pid_84852	T-DHT/AR/ARA70	None	nucleus	pid_44594;pid_44602;pid_84853	pid_44594:1.0;pid_44602:1.0;pid_84853:1.0	None
pid_84864	T-DHT/AR/Caspase-8	None	nucleus	pid_44594;pid_44602;pid_58315	pid_44594:1.0;pid_44602:1.0;pid_58315:1.0	None
pid_84880	T-DHT/AR/Ubc9	activating-residue-modification	nucleus	pid_22454;pid_44594;pid_44602	pid_22454:1.0;pid_44594:1.0;pid_44602:1.0	None
pid_84893	T-DHT/AR/CyclinD1	None	nucleus	pid_44594;pid_44602;pid_8119	pid_44594:1.0;pid_44602:1.0;pid_8119:1.0	None
pid_84949	T-DHT/AR/CDK6	None	nucleus	pid_16740;pid_44594;pid_44602	pid_16740:1.0;pid_44594:1.0;pid_44602:1.0	None
pid_85071	Cyclin-D3/CDK11-p58	None	None	pid_32942;pid_84613	pid_32942:1.0;pid_84613:1.0	None
pid_8508	PP1-C/PP-1G	None	None	pid_8509;pid_8512	pid_8509:1.0;pid_8512:1.0	None
pid_85198	VEGFR2-homodimer/VEGFA-homodimer;VEGFR2/VEGFA-(dimer)	activating-residue-modification	plasma-membrane	pid_40312;pid_40330	pid_40312:2.0;pid_40330:2.0	None
pid_85219	S1P1/S1P	activating-residue-modification	None	pid_64120;pid_85220	pid_64120:1.0;pid_85220:1.0	None
pid_8521	PP1-C/PP-1G/Glycogen	None	None	pid_8509;pid_8512;pid_8518	pid_8509:1.0;pid_8512:1.0;pid_8518:1.0	None
pid_85224	S1P1/S1P/Gi	activating-residue-modification	None	pid_64120;pid_80840;pid_85220	pid_64120:1.0;pid_80840:1.0;pid_85220:1.0	None
pid_85237	S1P1/S1P	activating-residue-modification	None	pid_64120;pid_85238	pid_64120:1.0;pid_85238:1.0	None
pid_85254	PDGF-BB/PDGFRB-(dimer)/PLCgamma1	activating-residue-modification	integral-to-membrane	pid_21685;pid_21692;pid_85253	pid_21685:2.0;pid_21692:2.0;pid_85253:1.0	None
pid_85271	S1P1/S1P/PDGF-BB/PDGFRB-(dimer)	activating-residue-modification	integral-to-membrane	pid_21685;pid_21692;pid_64120;pid_85220	pid_21685:2.0;pid_21692:2.0;pid_64120:1.0;pid_85220:1.0	None
pid_8545	Ca2+/CaM;CaM/Ca2+	None	None	pid_8546;pid_8548	pid_8546:1.0;pid_8548:1.0	None
pid_8552	AS160/CaM/Ca2+	None	None	pid_8546;pid_8548;pid_8553	pid_8546:1.0;pid_8548:1.0;pid_8553:1.0	None
pid_8564	Insulin-responsive-Vesicles	None	None	pid_8565;pid_8568;pid_8570	pid_8565:1.0;pid_8568:1.0;pid_8570:1.0	None
pid_8580	TC10/GTP/CIP4/Exocyst	activating-residue-modification	membrane-raft	pid_3114;pid_8581;pid_8584;pid_8585	pid_3114:1.0;pid_8581:1.0;pid_8584:1.0;pid_8585:1.0	None
pid_8584	Exocyst	None	None	None	None	None
pid_85896	RhoA/GTP/ROCK1	activating-residue-modification	None	pid_27965;pid_3114;pid_71235	pid_27965:1.0;pid_3114:1.0;pid_71235:1.0	None
pid_85907	TXA2/TXA2-R-family	activating-residue-modification	integral-to-membrane	pid_85908;pid_85911	pid_85908:1.0;pid_85911:1.0	None
pid_85929	TP-beta/Gq-family/GDP/G-beta5/gamma2	None	None	pid_13854;pid_14856;pid_3119;pid_38056;pid_85930	pid_13854:1.0;pid_14856:1.0;pid_3119:1.0;pid_38056:1.0;pid_85930:1.0	None
pid_85940	TXA2/TP-beta	activating-residue-modification	integral-to-membrane	pid_85908;pid_85930	pid_85908:1.0;pid_85930:1.0	None
pid_85944	G-beta5/gamma2	activating-residue-modification	None	pid_13854;pid_38056	pid_13854:1.0;pid_38056:1.0	None
pid_85956	TXA2/TP-beta	inactivating-residue-modification	integral-to-membrane	pid_85908;pid_85957	pid_85908:1.0;pid_85957:1.0	None
pid_8596	SNARE/Synip	None	Golgi-to-ER-transport-vesicle-membrane	pid_8597;pid_8600;pid_8602;pid_8605	pid_8597:1.0;pid_8600:1.0;pid_8602:1.0;pid_8605:1.0	None
pid_85972	TXA2/TP-beta/beta-Arrestin3	None	endosome	pid_85908;pid_85957;pid_85973	pid_85908:1.0;pid_85957:1.0;pid_85973:1.0	None
pid_85977	RAB11/GDP	None	integral-to-membrane	pid_3119;pid_85978	pid_3119:1.0;pid_85978:1.0	None
pid_85983	TXA2/TP-beta/beta-Arrestin3/RAB11/GDP	None	None	pid_3119;pid_85908;pid_85957;pid_85973;pid_85978	pid_3119:1.0;pid_85908:1.0;pid_85957:1.0;pid_85973:1.0;pid_85978:1.0	None
pid_86002	PGI2/IP	None	None	pid_86003;pid_86005	pid_86003:1.0;pid_86005:1.0	None
pid_86025	TXA2/TP-alpha	activating-residue-modification	integral-to-membrane	pid_85908;pid_86026	pid_85908:1.0;pid_86026:1.0	None
pid_86061	TP-alpha/TGM2/GDP/G-beta/gamma	None	None	pid_13840;pid_13854;pid_3119;pid_58113;pid_86026	pid_13840:1.0;pid_13854:1.0;pid_3119:1.0;pid_58113:1.0;pid_86026:1.0	None
pid_86067	TGM2/GTP	activating-residue-modification	None	pid_3114;pid_58113	pid_3114:1.0;pid_58113:1.0	None
pid_86079	TXA2/TP-alpha	inactivating-residue-modification	integral-to-membrane	pid_85908;pid_86080	pid_85908:1.0;pid_86080:1.0	None
pid_86105	TXA2/TP-beta/beta-Arrestin2	None	endosome	pid_14510;pid_85908;pid_85957	pid_14510:1.0;pid_85908:1.0;pid_85957:1.0	None
pid_86115	Gq-family/GTP/EBP50	inactivating-residue-modification	None	pid_14856;pid_3114;pid_86116	pid_14856:1.0;pid_3114:1.0;pid_86116:1.0	None
pid_86139	PGD2/DP	None	None	pid_86140;pid_86142	pid_86140:1.0;pid_86142:1.0	None
pid_86175	PI3K-Class-IA	activating-residue-modification	plasma-membrane	None	None	None
pid_86188	TXA2-R-family/G12-family/GDP/G-beta/gamma	None	None	pid_13840;pid_13854;pid_26801;pid_3119;pid_85911	pid_13840:1.0;pid_13854:1.0;pid_26801:1.0;pid_3119:1.0;pid_85911:1.0	None
pid_86202	TXA2/TXA2-R-family	None	integral-to-membrane	pid_85908;pid_86203	pid_85908:1.0;pid_86203:1.0	None
pid_86229	EGF/EGFR	None	None	pid_21562;pid_31120	pid_21562:1.0;pid_31120:1.0	None
pid_86238	PI3K-Class-IA	None	cytoplasm	None	None	None
pid_86244	PI3K-Class-IB-family	None	cytoplasm	None	None	None
pid_86245	PI3K-Class-IB-family	activating-residue-modification	plasma-membrane	None	None	None
pid_86252	TP-alpha/Gq-family/GDP/G-beta5/gamma2	None	None	pid_13854;pid_14856;pid_3119;pid_38056;pid_86026	pid_13854:1.0;pid_14856:1.0;pid_3119:1.0;pid_38056:1.0;pid_86026:1.0	None
pid_86305	Gq-family/GDP/G-beta5/gamma2	None	None	pid_13854;pid_14856;pid_3119;pid_38056	pid_13854:1.0;pid_14856:1.0;pid_3119:1.0;pid_38056:1.0	None
pid_86325	PGK/cGMP	activating-residue-modification	None	pid_37857;pid_86322	pid_37857:1.0;pid_86322:1.0	None
pid_86349	TP-beta/GNAI2/GDP/G-beta/gamma	None	None	pid_13840;pid_13851;pid_13854;pid_3119;pid_85930	pid_13840:1.0;pid_13851:1.0;pid_13854:1.0;pid_3119:1.0;pid_85930:1.0	None
pid_8636	Insulin-responsive-Vesicles	None	cytoplasm	pid_8565;pid_8568;pid_8570	pid_8565:1.0;pid_8568:1.0;pid_8570:1.0	None
pid_86373	TXA2/TP-beta/beta-Arrestin2/RAB11/GDP	None	None	pid_14510;pid_3119;pid_85908;pid_85957;pid_85978	pid_14510:1.0;pid_3119:1.0;pid_85908:1.0;pid_85957:1.0;pid_85978:1.0	None
pid_8643	AS160/14-3-3	None	None	pid_4877;pid_8644	pid_4877:1.0;pid_8644:1.0	None
pid_8708	AS160/14-3-3	None	None	pid_4877;pid_8531	pid_4877:1.0;pid_8531:1.0	None
pid_8732	Insulin-Receptor/Insulin	None	None	pid_8733;pid_8757;pid_8762	pid_8733:2.0;pid_8757:2.0;pid_8762:1.0	None
pid_87900	E2/ERA	None	nucleus	pid_7376;pid_7379	pid_7376:2.0;pid_7379:2.0	None
pid_87960	DHT/AR	None	nucleus	pid_44600;pid_44602	pid_44600:2.0;pid_44602:2.0	None
pid_87963	DHT/AR/FOXA1	None	nucleus	pid_44600;pid_44602;pid_87964	pid_44600:2.0;pid_44602:2.0;pid_87964:1.0	None
pid_88325	p38alpha-beta/MKP7	inactivating-residue-modification	None	pid_88321;pid_88326	pid_88321:1.0;pid_88326:1.0	None
pid_88348	RAC1-CDC42/GTP	activating-residue-modification	plasma-membrane	pid_27008;pid_3114	pid_27008:1.0;pid_3114:1.0	None
pid_88351	RAC1-CDC42/GTP/PAK-family	activating-residue-modification	plasma-membrane	pid_27008;pid_3114;pid_88352	pid_27008:1.0;pid_3114:1.0;pid_88352:1.0	None
pid_88374	p38alpha-beta/MKP5	inactivating-residue-modification	None	pid_88326;pid_88370	pid_88326:1.0;pid_88370:1.0	None
pid_88397	TRAF6/MEKK3	activating-residue-modification	None	pid_12282;pid_21176	pid_12282:1.0;pid_21176:1.0	None
pid_88409	RIP/MEKK3	activating-residue-modification	None	pid_21176;pid_50540	pid_21176:1.0;pid_50540:1.0	None
pid_88479	p38-alpha/TAB1	None	cytoplasm	pid_13893;pid_20884	pid_13893:1.0;pid_20884:1.0	None
pid_88488	PGK/cGMP/p38-alpha	None	None	pid_14107;pid_37857;pid_86322	pid_14107:1.0;pid_37857:1.0;pid_86322:1.0	None
pid_88516	p38alpha-beta/MKP1	inactivating-residue-modification	None	pid_88326;pid_9473	pid_88326:1.0;pid_9473:1.0	None
pid_88615	WNT3A/LRP6/FZD5/DVL	activating-residue-modification	integral-to-membrane	pid_170;pid_206;pid_207;pid_77290	pid_170:1.0;pid_206:1.0;pid_207:1.0;pid_77290:1.0	None
pid_88638	WNT3A/LRP6/FZD5/DVL	activating-residue-modification	integral-to-membrane	pid_170;pid_206;pid_207;pid_77290	pid_170:1.0;pid_206:1.0;pid_207:1.0;pid_77290:1.0	None
pid_88644	WNT3A/LRP6/FZD5/DVL	activating-residue-modification	integral-to-membrane	pid_170;pid_206;pid_207;pid_77290	pid_170:1.0;pid_206:1.0;pid_207:1.0;pid_77290:1.0	None
pid_88656	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3	activating-residue-modification	integral-to-membrane	pid_206;pid_207;pid_48362;pid_77221;pid_77290;pid_77301	pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_77221:1.0;pid_77290:1.0;pid_77301:1.0	None
pid_88664	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3	activating-residue-modification	integral-to-membrane	pid_206;pid_207;pid_48362;pid_77221;pid_77290;pid_88665	pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_77221:1.0;pid_77290:1.0;pid_88665:1.0	None
pid_88692	WNT3A/FZD5/LRP6;WNT3A/LRP6/FZD5	None	integral-to-membrane	pid_170;pid_206;pid_207	pid_170:1.0;pid_206:1.0;pid_207:1.0	None
pid_88696	WNT3A/FZD5/LRP6;WNT3A/LRP6/FZD5	activating-residue-modification	membrane-raft	pid_170;pid_206;pid_207	pid_170:1.0;pid_206:1.0;pid_207:1.0	None
pid_88705	Axin1/APC/GSK3/beta-catenin	None	cytoplasm	pid_48362;pid_77221;pid_77223;pid_77234	pid_48362:1.0;pid_77221:1.0;pid_77223:1.0;pid_77234:1.0	None
pid_88710	WNT3A/LRP6/FZD5/Axin1/GSK3	activating-residue-modification	integral-to-membrane	pid_206;pid_207;pid_48362;pid_68387;pid_77320	pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_68387:1.0;pid_77320:1.0	None
pid_88734	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3	activating-residue-modification	integral-to-membrane	pid_206;pid_207;pid_48362;pid_68387;pid_77290;pid_77301	pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_68387:1.0;pid_77290:1.0;pid_77301:1.0	None
pid_88756	NKD2/DVL	None	plasma-membrane	pid_77290;pid_88757	pid_77290:1.0;pid_88757:1.0	None
pid_88769	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3	activating-residue-modification	integral-to-membrane	pid_206;pid_207;pid_48362;pid_77221;pid_77290;pid_88770	pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_77221:1.0;pid_77290:1.0;pid_88770:1.0	None
pid_88795	WNT3A/LRP6/FZD5/DVL	activating-residue-modification	integral-to-membrane	pid_206;pid_207;pid_77290;pid_88770	pid_206:1.0;pid_207:1.0;pid_77290:1.0;pid_88770:1.0	None
pid_88807	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3	activating-residue-modification	signalosome	pid_170;pid_206;pid_207;pid_48362;pid_77221;pid_77290	pid_170:1.0;pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_77221:1.0;pid_77290:1.0	None
pid_88815	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3	activating-residue-modification	signalosome	pid_206;pid_207;pid_48362;pid_77221;pid_77290;pid_88816	pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_77221:1.0;pid_77290:1.0;pid_88816:1.0	None
pid_88837	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3	activating-residue-modification	signalosome	pid_170;pid_206;pid_207;pid_48362;pid_77290;pid_88838	pid_170:1.0;pid_206:1.0;pid_207:1.0;pid_48362:1.0;pid_77290:1.0;pid_88838:1.0	None
pid_88872	WNT3A/LRP6/FZD5	activating-residue-modification	integral-to-membrane	pid_206;pid_207;pid_88816	pid_206:1.0;pid_207:1.0;pid_88816:1.0	None
pid_88906	WNT3A/LRP6/FZD5/DVL/Axin1/GSK3/Axin1/GSK3	activating-residue-modification	signalosome	pid_206;pid_207;pid_48362;pid_77221;pid_77290;pid_77320	pid_206:1.0;pid_207:1.0;pid_48362:2.0;pid_77221:2.0;pid_77290:1.0;pid_77320:1.0	None
pid_88934	KLHL12/Cul3	None	None	pid_88935;pid_88938	pid_88935:1.0;pid_88938:1.0	None
pid_88943	KLHL12/Cul3/DVL	None	None	pid_88935;pid_88938;pid_88944	pid_88935:1.0;pid_88938:1.0;pid_88944:1.0	None
pid_89059	HIF1A/ARNT	None	nucleus	pid_89060;pid_89061	pid_89060:1.0;pid_89061:1.0	None
pid_89089	SMAD3/SMAD4	activating-residue-modification	None	pid_7892;pid_82428	pid_7892:1.0;pid_82428:1.0	None
pid_89092	HIF1A/ARNT/SMAD3/SMAD4/SP1	activating-residue-modification	nucleus	pid_15974;pid_7892;pid_82428;pid_89060;pid_89061	pid_15974:1.0;pid_7892:1.0;pid_82428:1.0;pid_89060:1.0;pid_89061:1.0	None
pid_89195	HIF1A/ARNT/Cbp/p300/HDAC7	None	nucleus	pid_62956;pid_79704;pid_89060;pid_89061	pid_62956:1.0;pid_79704:1.0;pid_89060:1.0;pid_89061:1.0	None
pid_89289	AP1;JUN/FOS	None	None	pid_21284;pid_30750	pid_21284:1.0;pid_30750:1.0	None
pid_89304	HIF1A/ARNT	activating-residue-modification	nucleus	pid_89060;pid_89061	pid_89060:1.0;pid_89061:1.0	None
pid_89374	HIF1A/ARNT/Cbp/p300	None	nucleus	pid_62956;pid_89060;pid_89061	pid_62956:1.0;pid_89060:1.0;pid_89061:1.0	None
pid_89378	Cbp/p300/CITED2	inactivating-residue-modification	None	pid_62956;pid_89371	pid_62956:1.0;pid_89371:1.0	None
pid_89447	HIF1A/ARNT/Cbp/p300/Src-1	None	nucleus	pid_62956;pid_7814;pid_89060;pid_89061	pid_62956:1.0;pid_7814:1.0;pid_89060:1.0;pid_89061:1.0	None
pid_89490	HIF1A/JAB1	activating-residue-modification	nucleus	pid_89060;pid_89491	pid_89060:1.0;pid_89491:1.0	None
pid_89885	LYN/TEC/p62DOK	None	plasma-membrane	pid_89886;pid_9120;pid_9465	pid_89886:1.0;pid_9120:1.0;pid_9465:1.0	None
pid_89892	LYN/TEC/p62DOK	activating-residue-modification	plasma-membrane	pid_89893;pid_89895;pid_89897	pid_89893:1.0;pid_89895:1.0;pid_89897:1.0	None
pid_89906	SCF/KIT	activating-residue-modification	None	pid_89907;pid_89910	pid_89907:1.0;pid_89910:1.0	None
pid_89932	STAT5A-(dimer);STAT5A-(dimer)-active	activating-residue-modification	cytoplasm	pid_7616	pid_7616:2.0	None
pid_89934	STAP1/STAT5A-(dimer)	activating-residue-modification	None	pid_20035;pid_89935	pid_20035:2.0;pid_89935:1.0	None
pid_89958	SCF/KIT/EPO/EPOR	activating-residue-modification	None	pid_89907;pid_89910;pid_89959;pid_89960	pid_89907:1.0;pid_89910:1.0;pid_89959:1.0;pid_89960:1.0	None
pid_89983	CBL/CRKL	activating-residue-modification	cytoplasm	pid_28387;pid_9657	pid_28387:1.0;pid_9657:1.0	None
pid_89987	CBL/CRKL/GRB2	activating-residue-modification	cytoplasm	pid_28387;pid_9054;pid_9657	pid_28387:1.0;pid_9054:1.0;pid_9657:1.0	None
pid_90014	STAT1-(dimer)	activating-residue-modification	nucleus	pid_36809	pid_36809:2.0	None
pid_90072	STAT3-(dimer);STAT3-(dimer)-active	activating-residue-modification	cytoplasm	pid_22119	pid_22119:2.0	None
pid_90149	HRAS/SPRED1	activating-residue-modification	None	pid_75067;pid_90145	pid_75067:1.0;pid_90145:1.0	None
pid_90176	SHC/GRAP2	activating-residue-modification	cytoplasm	pid_11837;pid_9101	pid_11837:1.0;pid_9101:1.0	None
pid_90247	HRAS/SPRED2	activating-residue-modification	None	pid_75067;pid_90244	pid_75067:1.0;pid_90244:1.0	None
pid_90260	GRB2/SOCS1/VAV1	activating-residue-modification	cytoplasm	pid_49609;pid_9054;pid_9357	pid_49609:1.0;pid_9054:1.0;pid_9357:1.0	None
pid_90375	STAT1-(dimer)	activating-residue-modification	cytoplasm	pid_36809	pid_36809:2.0	None
pid_9061	NTAL/PLCgamma1/GRB2/SLP76/GADs	None	None	pid_9049;pid_9053;pid_9054;pid_9057;pid_9059	pid_9049:1.0;pid_9053:1.0;pid_9054:1.0;pid_9057:1.0;pid_9059:1.0	None
pid_9074	Antigen/IgE/Fc-epsilon-R1	None	None	pid_9075;pid_9078;pid_9081;pid_9083;pid_9086	pid_9075:1.0;pid_9078:1.0;pid_9081:1.0;pid_9083:1.0;pid_9086:1.0	None
pid_90775	Ajuba/Aurora-A	None	None	pid_41423;pid_90776	pid_41423:1.0;pid_90776:1.0	None
pid_90798	Aurora-A/TPX2	None	spindle-pole	pid_90776;pid_90799	pid_90776:1.0;pid_90799:1.0	None
pid_90814	PAK1/Aurora-A	None	centrosome	pid_90815;pid_90818	pid_90815:1.0;pid_90818:1.0	None
pid_90825	Aurora-A/BRCA1	None	None	pid_86637;pid_90826	pid_86637:1.0;pid_90826:1.0	None
pid_90884	Importin-alpha/Importin-beta/TPX2	None	None	pid_90885;pid_90887;pid_90888	pid_90885:1.0;pid_90887:1.0;pid_90888:1.0	None
pid_90906	Aurora-A/PP2A	inactivating-residue-modification	centrosome	pid_66956;pid_86637	pid_66956:1.0;pid_86637:1.0	None
pid_90962	APC/C	activating-residue-modification	None	None	None	None
pid_9097	SHC/Grb2/SOS1;SHC/GRB2/SOS1	None	None	pid_9098;pid_9101;pid_9104	pid_9098:1.0;pid_9101:1.0;pid_9104:1.0	None
pid_90986	Aurora-A/TACC1/TRAP/chTOG	None	centrosome	pid_86637;pid_90978;pid_90981;pid_90983	pid_86637:1.0;pid_90978:1.0;pid_90981:1.0;pid_90983:1.0	None
pid_91002	APC/C	None	None	None	None	None
pid_91026	Aurora-A/RasGAP	None	None	pid_91027;pid_9236	pid_91027:1.0;pid_9236:1.0	None
pid_91030	Aurora-A/RasGAP/Survivin	None	None	pid_83366;pid_91027;pid_9236	pid_83366:1.0;pid_91027:1.0;pid_9236:1.0	None
pid_91048	NDEL1/TACC3	None	centrosome	pid_91049;pid_91053	pid_91049:1.0;pid_91053:1.0	None
pid_91061	Aurora-A/NDEL1/TACC3	None	centrosome	pid_91049;pid_91053;pid_91062	pid_91049:1.0;pid_91053:1.0;pid_91062:1.0	None
pid_9108	SHC/Grb2/SOS1;SHC/GRB2/SOS1	activating-residue-modification	None	pid_9098;pid_9101;pid_9104	pid_9098:1.0;pid_9101:1.0;pid_9104:1.0	None
pid_91090	Aurora-A/GADD45A	None	None	pid_42290;pid_91027	pid_42290:1.0;pid_91027:1.0	None
pid_91105	GIT1/betaPIX/PAK1	None	centrosome	pid_90815;pid_91106;pid_91109	pid_90815:1.0;pid_91106:1.0;pid_91109:1.0	None
pid_91125	Aurora-A/Antizyme1	None	None	pid_86637;pid_91122	pid_86637:1.0;pid_91122:1.0	None
pid_9116	Antigen/IgE/Fc-epsilon-R1/LYN/SYK	None	None	pid_9075;pid_9078;pid_9081;pid_9083;pid_9086;pid_9117;pid_9120	pid_9075:1.0;pid_9078:1.0;pid_9081:1.0;pid_9083:1.0;pid_9086:1.0;pid_9117:1.0;pid_9120:1.0	None
pid_91174	Aurora-A/CPEB	None	None	pid_86637;pid_91175	pid_86637:1.0;pid_91175:1.0	None
pid_91198	GIT1/betaPIX	None	None	pid_3288;pid_91109	pid_3288:1.0;pid_91109:1.0	None
pid_9137	GAB2/PI3K/SHP2	activating-residue-modification	None	pid_9138;pid_9141;pid_9145;pid_9148	pid_9138:1.0;pid_9141:1.0;pid_9145:1.0;pid_9148:1.0	None
pid_9157	HRAS/GDP	inactivating-residue-modification	None	pid_3119;pid_9158	pid_3119:1.0;pid_9158:1.0	None
pid_9163	HRAS/GTP	activating-residue-modification	None	pid_3114;pid_9158	pid_3114:1.0;pid_9158:1.0	None
pid_9183	LAT/PLCgamma1/GRB2/SLP76/GADs	None	None	pid_9053;pid_9054;pid_9057;pid_9059;pid_9180	pid_9053:1.0;pid_9054:1.0;pid_9057:1.0;pid_9059:1.0;pid_9180:1.0	None
pid_9198	IKK-complex	None	cytoplasm	pid_5371;pid_7560;pid_9199	pid_5371:1.0;pid_7560:1.0;pid_9199:1.0	None
pid_92006	MRN-complex/ATM/MDC1/H2AX/RNF8/53BP1/BRCA1/ABRA1/RAP80	activating-residue-modification	site-of-double-strand-break	pid_39198;pid_39200;pid_84315;pid_84322;pid_92007;pid_92010;pid_92013;pid_92016;pid_92020;pid_92024;pid_92027	pid_39198:2.0;pid_39200:2.0;pid_84315:1.0;pid_84322:1.0;pid_92007:1.0;pid_92010:1.0;pid_92013:1.0;pid_92016:1.0;pid_92020:1.0;pid_92024:1.0;pid_92027:1.0	None
pid_92055	MRN-complex	None	site-of-double-strand-break	pid_39198;pid_39200;pid_39202	pid_39198:2.0;pid_39200:2.0;pid_39202:1.0	None
pid_92081	TOP3A/BLM	None	None	pid_39133;pid_84233	pid_39133:1.0;pid_84233:1.0	None
