#id	E	F	R	interactionType	E&Fstoichiometry	spontaneous	conversiondirection	evidence	xref
pid_60533	pid_60534	pid_60343	pid_60537	BiochemicalReaction	pid_60343:1.0;pid_60534:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:9950686
pid_60541	pid_60542	None	None	ComplexAssembly	pid_60542:1.0	true	None	None	Pubmed:12242303;Pubmed:16862145;Pubmed:18694561
pid_60545	pid_12880	pid_60433	None	Transport	pid_12880:1.0;pid_60433:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:15282549
pid_60552	pid_60553	pid_60559	pid_60566	BiochemicalReaction	pid_60553:1.0;pid_60559:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:11894095;Pubmed:12218189
pid_60572	pid_60456	pid_60573	pid_60577	BiochemicalReaction	pid_60456:1.0;pid_60573:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:16407834
pid_60583	pid_26325	None	None	ComplexAssembly	pid_26325:1.0	true	None	None	None
pid_60585	pid_60332	pid_60471	None	Transport	pid_60332:1.0;pid_60471:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:12631709;Pubmed:15465819;Pubmed:15772153;Pubmed:16382132;Pubmed:18694561
pid_60592	pid_26325	pid_60593	pid_60598;pid_60599	BiochemicalReaction	pid_26325:1.0;pid_60593:1.0	null	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:16735510
pid_60603	pid_60593	pid_60286	None	Transport	pid_60286:1.0;pid_60593:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:10953014;Pubmed:15701692;Pubmed:19054389;Pubmed:9950686
pid_60616	pid_60617	pid_60507	None	Transport	pid_60507:1.0;pid_60617:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:11408594;Pubmed:15210722;Pubmed:19460345;Pubmed:9851973
pid_60641	pid_60300	pid_60642	None	Transport	pid_60300:1.0;pid_60642:1.0	null	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:15212941;Pubmed:15701692;Pubmed:16554368;Pubmed:16735510;Pubmed:18031739;Pubmed:18362181
pid_60656	pid_47719;pid_60404	pid_60657	None	ComplexAssembly	pid_47719:1.0;pid_60404:1.0;pid_60657:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:10567412;Pubmed:17363458;Pubmed:7925272
pid_60669	pid_26526	pid_36299	pid_60672	BiochemicalReaction	pid_26526:1.0;pid_36299:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:16735510;Pubmed:18362181
pid_60679	pid_3114;pid_47482	pid_3119;pid_5653	pid_60684	BiochemicalReaction	pid_3114:1.0;pid_3119:1.0;pid_47482:1.0;pid_5653:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:10085141;Pubmed:12897150;Pubmed:1645724;Pubmed:7925272;Pubmed:8175702
pid_60689	pid_60300	pid_60642	None	Transport	pid_60300:1.0;pid_60642:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:11099046;Pubmed:11703925;Pubmed:19723633
pid_60698	pid_60699;pid_60704	pid_60354	None	ComplexAssembly	pid_60354:1.0;pid_60699:1.0;pid_60704:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:10635327;Pubmed:11823423;Pubmed:12631709;Pubmed:12839496;Pubmed:15635092;Pubmed:17940017
pid_60712	pid_47719;pid_60443	pid_60713	None	ComplexAssembly	pid_47719:1.0;pid_60443:1.0;pid_60713:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:10567412;Pubmed:17363458;Pubmed:7925272
pid_60725	pid_60642	pid_60513;pid_60514	None	ComplexAssembly	pid_60513:2.0;pid_60514:2.0;pid_60642:1.0	true	None	inferred-from-direct-assay:ECO:0000002	Pubmed:11375397
pid_60731	pid_9348	pid_44623	pid_60734	BiochemicalReaction	pid_44623:1.0;pid_9348:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:16892055
pid_60736	pid_60286	pid_60300	pid_60739	BiochemicalReaction	pid_60286:1.0;pid_60300:1.0	null	None	None	Pubmed:11375397;Pubmed:18316398
pid_60742	pid_30930;pid_3114	pid_30781;pid_3119	pid_60747	BiochemicalReaction	pid_30781:1.0;pid_30930:1.0;pid_3114:1.0;pid_3119:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:16892055
pid_60750	pid_3114;pid_47482	pid_3119;pid_5653	pid_60755	BiochemicalReaction	pid_3114:1.0;pid_3119:1.0;pid_47482:1.0;pid_5653:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:10567412
pid_60757	pid_60433	pid_60567	pid_60760	BiochemicalReaction	pid_60433:1.0;pid_60567:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:10635327;Pubmed:15282549;Pubmed:15475003;Pubmed:16735510;Pubmed:18508924;Pubmed:9851973
pid_60763	pid_3291	pid_60456	pid_60766	BiochemicalReaction	pid_3291:1.0;pid_60456:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:16892055
pid_60768	pid_14303	pid_60542	pid_60771	BiochemicalReaction	pid_14303:1.0;pid_60542:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:12242303;Pubmed:16862145;Pubmed:18694561
pid_60773	pid_60774	pid_60673	pid_60777	BiochemicalReaction	pid_60673:1.0;pid_60774:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:18362181
pid_60779	pid_60593	pid_60286	None	Transport	pid_60286:1.0;pid_60593:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:11894095;Pubmed:12218189;Pubmed:15701692
pid_60799	pid_60800	pid_60309	None	Transport	pid_60309:1.0;pid_60800:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:18508924
pid_611	pid_154;pid_164;pid_225;pid_420	pid_154;pid_382;pid_426	None	ComplexAssembly	pid_154:1.0;pid_164:1.0;pid_225:1.0;pid_382:1.0;pid_420:1.0;pid_426:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:11029007;Pubmed:11357136;Pubmed:11448771;Pubmed:19477926
pid_61380	pid_61368;pid_61381	pid_61384	None	ComplexAssembly	pid_61368:1.0;pid_61381:1.0;pid_61384:1.0	true	None	inferred-from-physical-interaction:ECO:0000021;inferred-from-reporter-gene-assay:ECO:0000049	Pubmed:12716907
pid_61394	pid_61394	pid_55616	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11786644;Pubmed:16641133
pid_61411	pid_61411	pid_33055	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:14660657
pid_61420	pid_61420	pid_61421	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:10097133
pid_61432	pid_61432	pid_55616	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:10946290;Pubmed:11207258;Pubmed:11786644;Pubmed:12213961;Pubmed:2504877;Pubmed:7737303;Pubmed:8700209
pid_61445	pid_61445	pid_55616	None	TemplateReaction(Transcription)	None	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11786644;Pubmed:15522880
pid_61453	pid_29304;pid_61454	pid_55785	None	ComplexAssembly	pid_29304:1.0;pid_55785:1.0;pid_61454:1.0	true	None	inferred-from-direct-assay:ECO:0000002	Pubmed:9325300
pid_61462	pid_61462	pid_55616	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:10229825;Pubmed:11786644;Pubmed:12213961;Pubmed:8700209
pid_61471	pid_61472	pid_61474	pid_61479	BiochemicalReaction	pid_61472:1.0;pid_61474:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11801649
pid_61483	pid_61483	pid_55616	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-reporter-gene-assay:ECO:0000049;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11786644;Pubmed:11801649;Pubmed:9558063
pid_61495	pid_61495	pid_38526	None	TemplateReaction(Transcription)	None	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:16365415
pid_61516	pid_61516	pid_38533	None	TemplateReaction(Transcription)	None	null	None	inferred-from-physical-interaction:ECO:0000021;inferred-from-reporter-gene-assay:ECO:0000049	Pubmed:10037767;Pubmed:10358173
pid_61522	pid_61368;pid_61523	pid_61413	None	ComplexAssembly	pid_61368:1.0;pid_61413:1.0;pid_61523:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:14660657
pid_61530	pid_61530	pid_61531	None	TemplateReaction(Transcription)	None	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:12372421
pid_61537	pid_61538;pid_61539	pid_61454	None	ComplexAssembly	pid_61454:1.0;pid_61538:1.0;pid_61539:1.0	true	None	inferred-from-direct-assay:ECO:0000002	Pubmed:11046021
pid_61545	pid_21284	pid_21285	pid_61548	BiochemicalReaction	pid_21284:1.0;pid_21285:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11801649
pid_61556	pid_61556	pid_61539	None	TemplateReaction(Transcription)	None	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11466347
pid_61561	pid_21285;pid_61368	pid_61485	None	ComplexAssembly	pid_21285:1.0;pid_61368:1.0;pid_61485:1.0	true	None	inferred-from-physical-interaction:ECO:0000021;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11801649
pid_61568	pid_61568	pid_61538	None	TemplateReaction(Transcription)	None	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:11466347
pid_61572	pid_61572	pid_61573	None	TemplateReaction(Transcription)	None	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:15728489
pid_61691	pid_61692;pid_9649	pid_61701	None	ComplexAssembly	pid_61692:1.0;pid_61701:1.0;pid_9649:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:10330411;Pubmed:10512882;Pubmed:10521463;Pubmed:10593973;Pubmed:11799401;Pubmed:17164291;Pubmed:20308429;Pubmed:7537852;Pubmed:7579684;Pubmed:7615549;Pubmed:8922390
pid_61729	pid_61692;pid_9236	pid_61730	None	ComplexAssembly	pid_61692:1.0;pid_61730:1.0;pid_9236:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:19435801
pid_61740	pid_21541;pid_61741	pid_61746	None	ComplexAssembly	pid_21541:1.0;pid_61741:1.0;pid_61746:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:10385525;Pubmed:10976102
pid_61759	pid_61730;pid_61760	pid_61763	None	ComplexAssembly	pid_61730:1.0;pid_61760:1.0;pid_61763:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:10873807;Pubmed:11553710;Pubmed:16308318;Pubmed:17325207;Pubmed:18773890;Pubmed:19435801
pid_61782	pid_24769;pid_61783	pid_61786	None	ComplexAssembly	pid_24769:1.0;pid_61783:1.0;pid_61786:1.0	true	None	inferred-from-physical-interaction:ECO:0000021;inferred-from-sequence-orthology:ECO:00000060	Pubmed:8649427;Pubmed:9858476
pid_61797	pid_61797	pid_8119	None	TemplateReaction(Transcription)	None	null	None	inferred-from-physical-interaction:ECO:0000021;inferred-from-reporter-gene-assay:ECO:0000049	Pubmed:10856236;Pubmed:12681445;Pubmed:12820964
pid_61820	pid_47719;pid_61692	pid_61821	None	ComplexAssembly	pid_47719:1.0;pid_61692:1.0;pid_61821:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:11418135;Pubmed:7997267;Pubmed:8816475;Pubmed:9032297;Pubmed:9148935;Pubmed:9374537;Pubmed:9566877
pid_61838	pid_61472	pid_61724	pid_61841	BiochemicalReaction	pid_61472:1.0;pid_61724:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:10385525;Pubmed:10791986;Pubmed:9860979
pid_61844	pid_21797;pid_61692	pid_61741	None	ComplexAssembly	pid_21797:1.0;pid_61692:1.0;pid_61741:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:10385525;Pubmed:11604500;Pubmed:11839772;Pubmed:18793427;Pubmed:7542255;Pubmed:8662921;Pubmed:9032297;Pubmed:9425168
pid_61857	pid_61857	pid_8119	None	TemplateReaction(Transcription)	None	null	None	inferred-from-physical-interaction:ECO:0000021;inferred-from-reporter-gene-assay:ECO:0000049	Pubmed:11739801;Pubmed:9864370
pid_61865	pid_61866	pid_61868	pid_61871	BiochemicalReaction	pid_61866:1.0;pid_61868:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:12876277
pid_61876	pid_61877	pid_61878	pid_61882	BiochemicalReaction	pid_61877:1.0;pid_61878:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:11369769
pid_61885	pid_7513	pid_21285	pid_61888	BiochemicalReaction	pid_21285:1.0;pid_7513:1.0	null	None	inferred-from-direct-assay:ECO:0000002	Pubmed:10385525;Pubmed:18362184
pid_61891	pid_9635	pid_35720	pid_61894	BiochemicalReaction	pid_35720:1.0;pid_9635:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:10385525;Pubmed:10791986
pid_61899	pid_5646	pid_56070	pid_61902	BiochemicalReaction	pid_56070:1.0;pid_5646:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:7997267;Pubmed:9032297;Pubmed:9148935
pid_61917	pid_9053	pid_61918	pid_61921	BiochemicalReaction	pid_61918:1.0;pid_9053:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:10430888;Pubmed:15657076
pid_61940	pid_27974;pid_3114	pid_3119;pid_61941	pid_61948	BiochemicalReaction	pid_27974:1.0;pid_3114:1.0;pid_3119:1.0;pid_61941:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:11058585;Pubmed:12702722;Pubmed:18195107
pid_61959	pid_30889	pid_61960	pid_61965	BiochemicalReaction	pid_30889:1.0;pid_61960:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:18303050
pid_61970	pid_61971	pid_61949	pid_61974	BiochemicalReaction	pid_61949:1.0;pid_61971:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:12702722;Pubmed:18195107
pid_61978	pid_34161	pid_61979	pid_61984	BiochemicalReaction	pid_34161:1.0;pid_61979:1.0	null	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:10212207;Pubmed:11418135;Pubmed:12502711;Pubmed:15166238;Pubmed:15962308;Pubmed:18322799;Pubmed:18757826;Pubmed:18854312;Pubmed:20038548;Pubmed:7983066;Pubmed:8824286;Pubmed:8939916;Pubmed:9234699
pid_61998	pid_61701;pid_61999	pid_62013	None	ComplexAssembly	pid_61701:1.0;pid_61999:1.0;pid_62013:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:10330411;Pubmed:12006652;Pubmed:16000375;Pubmed:17325207;Pubmed:19776348
pid_62030	pid_61979	None	None	ComplexAssembly	pid_61979:1.0	true	None	None	Pubmed:10521463;Pubmed:15166238;Pubmed:18757826;Pubmed:18854312;Pubmed:8939916;Pubmed:9184223
pid_62033	pid_24769;pid_62034	pid_62037	None	ComplexAssembly	pid_24769:1.0;pid_62034:1.0;pid_62037:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021;inferred-from-sequence-orthology:ECO:00000060	Pubmed:12058076
pid_62048	pid_25011;pid_3114	pid_24893;pid_3119	pid_62053	BiochemicalReaction	pid_24893:1.0;pid_25011:1.0;pid_3114:1.0;pid_3119:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:11839772;Pubmed:12615911;Pubmed:18793427;Pubmed:9808620;Pubmed:9860979
pid_62068	pid_52389;pid_61877;pid_61878	pid_61878;pid_62069	None	ComplexAssembly	pid_52389:1.0;pid_61877:1.0;pid_61878:1.0;pid_62069:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:11369769
pid_62091	pid_28446	pid_28443;pid_3125	pid_62095	BiochemicalReaction	pid_28443:1.0;pid_28446:1.0;pid_3125:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:9858476
pid_62098	pid_62099	pid_62101	pid_62105	BiochemicalReaction	pid_62099:1.0;pid_62101:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:14743221;Pubmed:9128257
pid_620	pid_426	pid_504	None	Transport	pid_426:1.0;pid_504:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:17804805;Pubmed:18606139;Pubmed:20053636
pid_62110	pid_61692;pid_62111	pid_62114	None	ComplexAssembly	pid_61692:1.0;pid_62111:1.0;pid_62114:1.0	true	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-physical-interaction:ECO:0000021	Pubmed:10446223;Pubmed:10893408;Pubmed:11418135;Pubmed:19473962
pid_62130	pid_13065	pid_62131	pid_62134	BiochemicalReaction	pid_13065:1.0;pid_62131:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:10976102
pid_62136	pid_62137	pid_9559	pid_62141	BiochemicalReaction	pid_62137:1.0;pid_9559:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:10976102
pid_62146	pid_4935	pid_62147	pid_62152	BiochemicalReaction	pid_4935:1.0;pid_62147:1.0	null	None	inferred-from-genetic-interaction:ECO:0000011	Pubmed:12876277
pid_62156	pid_62157	pid_62160	pid_62164	BiochemicalReaction	pid_62157:1.0;pid_62160:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:11331870
pid_62170	pid_4935	pid_62106	pid_62173	BiochemicalReaction	pid_4935:1.0;pid_62106:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:10777511;Pubmed:10998418;Pubmed:12952943;Pubmed:14743221;Pubmed:9032297;Pubmed:9148935
pid_62179	pid_5715	pid_61866	pid_62182	BiochemicalReaction	pid_5715:1.0;pid_61866:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:12876277
pid_62185	pid_61692;pid_62186	pid_62192	None	ComplexAssembly	pid_61692:1.0;pid_62186:1.0;pid_62192:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:18223254
pid_62203	pid_27888;pid_3114	pid_3119;pid_49458	pid_62208	BiochemicalReaction	pid_27888:1.0;pid_3114:1.0;pid_3119:1.0;pid_49458:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:10976102
pid_62210	pid_5647	pid_62142	pid_62213	BiochemicalReaction	pid_5647:1.0;pid_62142:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015;inferred-from-sequence-orthology:ECO:00000060	Pubmed:10976102
pid_62217	pid_47588;pid_61741	pid_62218	None	ComplexAssembly	pid_47588:1.0;pid_61741:1.0;pid_62218:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:9032297
pid_62230	pid_3114;pid_31677	pid_3119;pid_61903	pid_62235	BiochemicalReaction	pid_3114:1.0;pid_3119:1.0;pid_31677:1.0;pid_61903:1.0	null	None	inferred-from-mutant-phenotype:ECO:0000015	Pubmed:12890755;Pubmed:7997267;Pubmed:9032297;Pubmed:9148935
pid_62238	pid_60126	pid_62239	pid_62245;pid_62246	BiochemicalReaction	pid_60126:1.0;pid_62239:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021	Pubmed:19297531;Pubmed:7622520
pid_62251	pid_5715	pid_9559	pid_62254	BiochemicalReaction	pid_5715:1.0;pid_9559:1.0	null	None	inferred-from-genetic-interaction:ECO:0000011	Pubmed:10976102;Pubmed:9032297
pid_62256	pid_61692;pid_62257	pid_61928	None	ComplexAssembly	pid_61692:1.0;pid_61928:1.0;pid_62257:1.0	true	None	inferred-from-physical-interaction:ECO:0000021	Pubmed:12226752
pid_62262	pid_62263	pid_61999	pid_62271	BiochemicalReaction	pid_61999:1.0;pid_62263:1.0	null	None	inferred-from-direct-assay:ECO:0000002;inferred-from-mutant-phenotype:ECO:0000015	Pubmed:10330411;Pubmed:12006652;Pubmed:19776348
pid_62274	pid_61692;pid_62106;pid_62275	pid_62278	None	ComplexAssembly	pid_61692:1.0;pid_62106:1.0;pid_62275:1.0;pid_62278:1.0	true	None	inferred-from-direct-assay:ECO:0000002;inferred-from-physical-interaction:ECO:0000021;inferred-from-sequence-orthology:ECO:00000060	Pubmed:12839996;Pubmed:12932330;Pubmed:15340073;Pubmed:16461767
